date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:09:24	2028/2028	---M--	200	added ('OK')	image/png	etag:%2261825648-7ec%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/logo-full-white.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/logo-full-white.png	(from https://radiustheme.com/demo/html/Deltech Technologies/about-us.html)
02:09:24	76868/76868	---M--	200	added ('OK')	image/jpeg	etag:%22618256ae-12c44%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/inner-bg.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/inner-bg.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/about-us.html)
02:09:24	30907/30907	---M--	200	added ('OK')	image/jpeg	etag:%22618256ea-78bb%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/feature/feature-about-thumb-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/feature/feature-about-thumb-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/about-us.html)
02:09:24	21229/21229	---M--	200	added ('OK')	image/jpeg	etag:%22618256ea-52ed%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/feature/feature-about-thumb-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/feature/feature-about-thumb-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/about-us.html)
02:09:25	16902/16902	---M--	200	added ('OK')	image/jpeg	etag:%22618256ec-4206%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/feature/feature-about-thumb-3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/feature/feature-about-thumb-3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/about-us.html)
02:09:25	31438/31438	---M--	200	added ('OK')	image/jpeg	etag:%22618256ec-7ace%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/feature/feature-about-thumb-4.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/feature/feature-about-thumb-4.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/about-us.html)
02:09:25	43391/43391	---M--	200	added ('OK')	image/jpeg	etag:%22618256fb-a97f%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/about-thumb-chose.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/about-thumb-chose.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/why-chose-us.html)
02:09:25	31229/31229	---M--	200	added ('OK')	image/jpeg	etag:%22618256e2-79fd%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/feature-chose-thub-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/feature-chose-thub-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/why-chose-us.html)
02:09:26	28753/28753	---M--	200	added ('OK')	image/jpeg	etag:%22618256e2-7051%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/feature-chose-thub-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/feature-chose-thub-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/why-chose-us.html)
02:09:26	25917/25917	---M--	200	added ('OK')	image/jpeg	etag:%22618256e3-653d%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/feature-chose-thub-3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/feature-chose-thub-3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/why-chose-us.html)
02:09:26	14932/14932	---M--	200	added ('OK')	image/jpeg	etag:%2261825753-3a54%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/timeline/timeline-thumb1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/timeline/timeline-thumb1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/history.html)
02:09:26	14679/14679	---M--	200	added ('OK')	image/jpeg	etag:%2261825754-3957%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/timeline/timeline-thumb2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/timeline/timeline-thumb2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/history.html)
02:09:27	18158/18158	---M--	200	added ('OK')	image/jpeg	etag:%2261825755-46ee%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/timeline/timeline-thumb3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/timeline/timeline-thumb3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/history.html)
02:09:27	12472/12472	---M--	200	added ('OK')	image/jpeg	etag:%2261825755-30b8%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/timeline/timeline-thumb4.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/timeline/timeline-thumb4.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/history.html)
02:09:27	18023/18023	---M--	200	added ('OK')	image/jpeg	etag:%2261825756-4667%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/timeline/timeline-thumb5.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/timeline/timeline-thumb5.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/history.html)
02:09:27	1880/1880	---M--	200	added ('OK')	image/png	etag:%2261825723-758%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/team-leader.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/team-leader.png	(from https://radiustheme.com/demo/html/Deltech Technologies/careers.html)
02:09:28	1959/1959	---M--	200	added ('OK')	image/png	etag:%2261825725-7a7%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/teamwork.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/teamwork.png	(from https://radiustheme.com/demo/html/Deltech Technologies/careers.html)
02:09:28	1806/1806	---M--	200	added ('OK')	image/png	etag:%2261825722-70e%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/share.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/share.png	(from https://radiustheme.com/demo/html/Deltech Technologies/careers.html)
02:09:28	2931/2931	---M--	200	added ('OK')	image/png	etag:%226182571d-b73%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/happy-hour.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/happy-hour.png	(from https://radiustheme.com/demo/html/Deltech Technologies/careers.html)
02:09:28	2610/2610	---M--	200	added ('OK')	image/png	etag:%226182571b-a32%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/fried-rice.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/fried-rice.png	(from https://radiustheme.com/demo/html/Deltech Technologies/careers.html)
02:09:28	2284/2284	---M--	200	added ('OK')	image/png	etag:%226182571d-8ec%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/icon//healthcare.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/healthcare.png	(from https://radiustheme.com/demo/html/Deltech Technologies/careers.html)
02:09:29	2963/2963	---M--	200	added ('OK')	image/png	etag:%2261825719-b93%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/bonus.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/bonus.png	(from https://radiustheme.com/demo/html/Deltech Technologies/careers.html)
02:09:29	2374/2374	---M--	200	added ('OK')	image/png	etag:%2261825723-946%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/sunbed.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/sunbed.png	(from https://radiustheme.com/demo/html/Deltech Technologies/careers.html)
02:09:29	2885/2885	---M--	200	added ('OK')	image/png	etag:%2261825719-b45%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/book.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/book.png	(from https://radiustheme.com/demo/html/Deltech Technologies/careers.html)
02:09:29	1930/1930	---M--	200	added ('OK')	image/png	etag:%226182571c-78a%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/gift-box.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/gift-box.png	(from https://radiustheme.com/demo/html/Deltech Technologies/careers.html)
02:09:30	72913/72913	---M--	200	added ('OK')	image/jpeg	etag:%22618256ab-11cd1%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/inner-bg-3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/inner-bg-3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-solution.html)
02:09:30	36763/36763	---M--	200	added ('OK')	image/jpeg	etag:%22618256aa-8f9b%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/inner-bg-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/inner-bg-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-services.html)
02:09:30	55205/55205	---M--	200	added ('OK')	image/jpeg	etag:%22618256ac-d7a5%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/inner-bg-4.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/inner-bg-4.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/services-details.html)
02:09:31	39442/39442	---M--	200	added ('OK')	image/jpeg	etag:%2261825749-9a12%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/services-image-big-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/services-image-big-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/services-details.html)
02:09:31	17431/17431	---M--	200	added ('OK')	image/jpeg	etag:%2261825753-4417%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/services-image-small-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/services-image-small-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/services-details.html)
02:09:31	14004/14004	---M--	200	added ('OK')	image/jpeg	etag:%2261825750-36b4%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/services-image-small-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/services-image-small-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/services-details.html)
02:09:31	17453/17453	---M--	200	added ('OK')	image/jpeg	etag:%22618256af-442d%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/service-sidebar-contact-bg.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/service-sidebar-contact-bg.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/services-details.html)
02:09:31	7778/7778	---M--	200	added ('OK')	image/png	etag:%22618256b0-1e62%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/service-sidebar-contact-person.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/service-sidebar-contact-person.png	(from https://radiustheme.com/demo/html/Deltech Technologies/services-details.html)
02:09:32	29526/29526	---M--	200	added ('OK')	image/jpeg	etag:%226182574a-7356%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/services-image-big-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/services-image-big-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/services-details-02.html)
02:09:32	17990/17990	---M--	200	added ('OK')	image/jpeg	etag:%226182574b-4646%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/services-image-big-3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/services-image-big-3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/services-details-02.html)
02:09:32	16033/16033	---M--	200	added ('OK')	image/jpeg	etag:%226182574b-3ea1%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/services-image-big-4.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/services-image-big-4.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/services-details-02.html)
02:09:32	22268/22268	---M--	200	added ('OK')	image/jpeg	etag:%226182574c-56fc%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/services-image-big-5.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/services-image-big-5.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/services-details-03.html)
02:09:33	81277/81277	---M--	200	added ('OK')	image/jpeg	etag:%22618256ad-13d7d%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/inner-bg-5.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/inner-bg-5.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/team.html)
02:09:33	36346/36346	---M--	200	added ('OK')	image/jpeg	etag:%2261825742-8dfa%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/team/team-member-4.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/team/team-member-4.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/team.html)
02:09:33	32268/32268	---M--	200	added ('OK')	image/jpeg	etag:%2261825742-7e0c%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/team/team-member-5.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/team/team-member-5.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/team.html)
02:09:33	40784/40784	---M--	200	added ('OK')	image/jpeg	etag:%2261825743-9f50%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/team/team-member-6.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/team/team-member-6.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/team.html)
02:09:33	21690/21690	---M--	200	added ('OK')	image/jpeg	etag:%2261825743-54ba%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/team/team-member-7.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/team/team-member-7.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/team.html)
02:09:34	36082/36082	---M--	200	added ('OK')	image/jpeg	etag:%2261825744-8cf2%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/team/team-member-8.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/team/team-member-8.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/team.html)
02:09:34	29848/29848	---M--	200	added ('OK')	image/jpeg	etag:%2261825745-7498%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/team/team-member-9.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/team/team-member-9.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/team.html)
02:09:34	53494/53494	---M--	200	added ('OK')	image/jpeg	etag:%22618256ad-d0f6%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/inner-bg-6.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/inner-bg-6.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/price.html)
02:09:34	11111/11111	---M--	200	added ('OK')	image/png	etag:%2261825646-2b67%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/error-bg.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/error-bg.png	(from https://radiustheme.com/demo/html/Deltech Technologies/404.html)
02:09:35	17822/17822	---M--	200	added ('OK')	image/png	etag:%22618256e7-459e%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/error/error-404-image.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/error/error-404-image.png	(from https://radiustheme.com/demo/html/Deltech Technologies/404.html)
02:09:35	19190/19190	---M--	200	added ('OK')	image/png	etag:%22618256e7-4af6%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/error/error-404-image-2.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/error/error-404-image-2.png	(from https://radiustheme.com/demo/html/Deltech Technologies/404.html)
02:09:35	34361/34361	---M--	200	added ('OK')	image/jpeg	etag:%22618256cf-8639%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-01.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-01.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-01.html)
02:09:36	16732/16732	---M--	200	added ('OK')	image/jpeg	etag:%22618256d0-415c%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-02.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-02.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-01.html)
02:09:36	14696/14696	---M--	200	added ('OK')	image/jpeg	etag:%22618256d0-3968%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-03.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-03.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-01.html)
02:09:36	9909/9909	---M--	200	added ('OK')	image/jpeg	etag:%22618256d1-26b5%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-04.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-04.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-01.html)
02:09:36	15013/15013	---M--	200	added ('OK')	image/jpeg	etag:%22618256d2-3aa5%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-05.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-05.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-01.html)
02:09:36	12647/12647	---M--	200	added ('OK')	image/jpeg	etag:%22618256d8-3167%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-6.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-6.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-01.html)
02:09:37	13798/13798	---M--	200	added ('OK')	image/jpeg	etag:%22618256d8-35e6%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-7.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-7.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-01.html)
02:09:37	7572/7572	---M--	200	added ('OK')	image/jpeg	etag:%22618256d9-1d94%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-8.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-8.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-01.html)
02:09:37	12795/12795	---M--	200	added ('OK')	image/jpeg	etag:%22618256d9-31fb%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-9.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-9.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-01.html)
02:09:37	12820/12820	---M--	200	added ('OK')	image/jpeg	etag:%22618256d3-3214%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-10.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-10.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-01.html)
02:09:37	13613/13613	---M--	200	added ('OK')	image/jpeg	etag:%22618256d4-352d%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-11.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-11.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-01.html)
02:09:38	10117/10117	---M--	200	added ('OK')	image/jpeg	etag:%22618256d4-2785%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-12.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-image-12.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-01.html)
02:09:38	8528/8528	---M--	200	added ('OK')	image/jpeg	etag:%22618256df-2150%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-software-7.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-software-7.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-02.html)
02:09:38	15994/15994	---M--	200	added ('OK')	image/jpeg	etag:%22618256e1-3e7a%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-software-8.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-software-8.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-02.html)
02:09:39	7105/7105	---M--	200	added ('OK')	image/jpeg	etag:%22618256e0-1bc1%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-software-9.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-software-9.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-02.html)
02:09:39	7067/7067	---M--	200	added ('OK')	image/jpeg	etag:%22618256da-1b9b%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-software-10.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-software-10.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-02.html)
02:09:39	7604/7604	---M--	200	added ('OK')	image/jpeg	etag:%22618256dc-1db4%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-software-11.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-software-11.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-02.html)
02:09:39	3288/3288	---M--	200	added ('OK')	image/jpeg	etag:%22618256dc-cd8%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-software-12.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-software-12.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-02.html)
02:09:39	8306/8306	---M--	200	added ('OK')	image/jpeg	etag:%2261825702-2072%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-7.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-7.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-03.html)
02:09:40	20400/20400	---M--	200	added ('OK')	image/jpeg	etag:%2261825703-4fb0%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-8.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-8.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-03.html)
02:09:40	16522/16522	---M--	200	added ('OK')	image/jpeg	etag:%2261825704-408a%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-9.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-9.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-03.html)
02:09:40	17091/17091	---M--	200	added ('OK')	image/jpeg	etag:%22618256fd-42c3%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-10.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-10.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-03.html)
02:09:40	16767/16767	---M--	200	added ('OK')	image/jpeg	etag:%22618256fe-417f%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-11.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-11.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-03.html)
02:09:40	15351/15351	---M--	200	added ('OK')	image/jpeg	etag:%22618256fe-3bf7%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-12.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-12.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-03.html)
02:09:41	16317/16317	---M--	200	added ('OK')	image/jpeg	etag:%22618256cc-3fbd%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-details-gallery-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-details-gallery-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-details.html)
02:09:41	34590/34590	---M--	200	added ('OK')	image/jpeg	etag:%22618256ce-871e%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-details-gallery-4.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-details-gallery-4.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-details.html)
02:09:41	57483/57483	---M--	200	added ('OK')	image/jpeg	etag:%22618256cc-e08b%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-details-gallery-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-details-gallery-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-details.html)
02:09:41	30130/30130	---M--	200	added ('OK')	image/jpeg	etag:%22618256cd-75b2%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-details-gallery-3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-details-gallery-3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-details.html)
02:09:42	25028/25028	---M--	200	added ('OK')	image/jpeg	etag:%22618256cf-61c4%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-details-gallery-5.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/case/case-details-gallery-5.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-details.html)
